3583	1024	256	3180	898	206
3839	1024	256	3410	899	206
4095	1024	256	3635	902	206
0	1280	256	100	1079	207
256	1280	256	309	1089	209
512	1280	256	522	1093	209
768	1280	256	746	1094	209
1024	1280	256	961	1098	209
1280	1280	256	1179	1101	209
1536	1280	256	1405	1104	209
1792	1280	256	1628	1105	209
2048	1280	256	1843	1108	208
2303	1280	256	2069	1110	208
2559	1280	256	2308	1113	208
2815	1280	256	2528	1114	208
3071	1280	256	2754	1116	208
3327	1280	256	2970	1120	208
3583	1280	256	3202	1122	208
3839	1280	256	3431	1125	208
4095	1280	256	3657	1128	208
0	1536	256	117	1307	210
256	1536	256	327	1317	211
512	1536	256	543	1320	211
768	1536	256	766	1323	211
1024	1536	256	981	1327	212
1280	1536	256	1198	1329	212
1536	1536	256	1426	1332	211
1792	1536	256	1649	1335	211
2048	1536	256	1862	1338	211
2303	1536	256	2091	1341	210
2559	1536	256	2330	1343	210
2815	1536	256	2551	1345	210
3071	1536	256	2775	1347	210
3327	1536	256	2989	1350	210
3583	1536	256	3224	1353	210
3839	1536	256	3452	1354	209
4095	1536	256	3677	1358	209
0	1792	256	136	1535	212
256	1792	256	347	1544	213
512	1792	256	564	1547	213
768	1792	256	785	1550	213
1024	1792	256	1001	1554	212
1280	1792	256	1218	1555	213
1536	1792	256	1449	1559	212
1792	1792	256	1669	1561	212
2048	1792	256	1881	1564	212
2303	1792	256	2114	1567	212
2559	1792	256	2351	1569	212
2815	1792	256	2573	1572	212
3071	1792	256	2795	1573	211
3327	1792	256	3010	1576	211
3583	1792	256	3245	1578	211
3839	1792	256	3473	1581	211
4095	1792	256	3696	1583	210
0	2048	256	156	1761	213
256	2048	256	365	1770	214
512	2048	256	583	1773	214
768	2048	256	805	1776	214
1024	2048	256	1021	1778	214
1280	2048	256	1238	1782	214
1536	2048	256	1470	1784	214
1792	2048	256	1689	1785	214
2048	2048	256	1903	1789	214
2303	2048	256	2137	1792	214
2559	2048	256	2370	1795	213
2815	2048	256	2593	1796	213
3071	2048	256	2816	1799	213
3327	2048	256	3032	1801	213
3583	2048	256	3265	1804	213
3839	2048	256	3493	1806	213
4095	2048	256	3717	1808	212
0	2303	256	173	1997	216
256	2303	256	385	2005	217
512	2303	256	604	2008	217
768	2303	256	825	2010	217
1024	2303	256	1041	2014	217
1280	2303	256	1260	2016	216
1536	2303	256	1491	2018	216
1792	2303	256	1710	2021	215
2048	2303	256	1922	2024	215
2303	2303	256	2160	2028	215
2559	2303	256	2392	2031	215
2815	2303	256	2614	2034	215
3071	2303	256	2834	2036	215
3327	2303	256	3054	2040	215
3583	2303	256	3287	2042	215
3839	2303	256	3516	2045	215
4095	2303	256	3739	2046	214
0	2559	256	192	2243	218
256	2559	256	404	2250	219
512	2559	256	624	2252	219
768	2559	256	844	2254	219
1024	2559	256	1061	2257	218
1280	2559	256	1281	2258	218
1536	2559	256	1512	2262	218
1792	2559	256	1730	2263	218
2048	2559	256	1941	2266	217
2303	2559	256	2183	2270	217
2559	2559	256	2413	2273	217
2815	2559	256	2634	2275	217
3071	2559	256	2855	2280	217
3327	2559	256	3079	2284	217
3583	2559	256	3309	2285	216
3839	2559	256	3537	2288	216
4095	2559	256	3758	2290	216
0	2815	256	211	2465	220
256	2815	256	422	2471	221
512	2815	256	645	2475	220
768	2815	256	865	2477	219
1024	2815	256	1082	2480	220
1280	2815	256	1303	2484	220
1536	2815	256	1531	2485	219
1792	2815	256	1749	2488	219
2048	2815	256	1961	2492	219
2303	2815	256	2207	2496	219
2559	2815	256	2432	2498	219
2815	2815	256	2656	2502	219
3071	2815	256	2877	2505	218
3327	2815	256	3101	2508	218
3583	2815	256	3328	2510	218
3839	2815	256	3557	2514	218
4095	2815	256	3780	2517	218
0	3071	256	229	2698	221
256	3071	256	443	2703	222
512	3071	256	665	2705	222
768	3071	256	884	2710	222
1024	3071	256	1101	2715	222
1280	3071	256	1325	2718	221
1536	3071	256	1552	2721	221
1792	3071	256	1769	2721	221
2048	3071	256	1981	2727	221
2303	3071	256	2230	2727	220
2559	3071	256	2454	2730	220
2815	3071	256	2678	2732	220
3071	3071	256	2897	2735	220
3327	3071	256	3120	2738	220
3583	3071	256	3349	2741	220
3839	3071	256	3578	2746	220
4095	3071	256	3803	2751	220
0	3327	256	248	2916	223
256	3327	256	462	2918	223
512	3327	256	685	2922	224
768	3327	256	904	2929	224
1024	3327	256	1122	2933	223
1280	3327	256	1347	2938	223
1536	3327	256	1572	2940	223
1792	3327	256	1788	2943	222
2048	3327	256	2004	2947	222
2303	3327	256	2255	2951	222
2559	3327	256	2473	2953	222
2815	3327	256	2696	2955	222
3071	3327	256	2916	2958	222
3327	3327	256	3141	2961	222
3583	3327	256	3372	2963	221
3839	3327	256	3598	2966	221
4095	3327	256	3823	2971	221
0	3583	256	266	3165	225
256	3583	256	481	3170	225
512	3583	256	706	3174	225
768	3583	256	924	3178	226
1024	3583	256	1141	3181	225
1280	3583	256	1368	3181	224
1536	3583	256	1591	3183	224
1792	3583	256	1808	3185	224
2048	3583	256	2028	3190	224
2303	3583	256	2276	3193	224
2559	3583	256	2495	3195	224
2815	3583	256	2718	3199	224
3071	3583	256	2938	3203	223
3327	3583	256	3161	3206	223
3583	3583	256	3392	3208	222
3839	3583	256	3620	3213	222
4095	3583	256	3846	3216	223
0	3839	256	286	3406	227
256	3839	256	502	3412	227
512	3839	256	727	3414	226
768	3839	256	945	3421	226
1024	3839	256	1164	3425	226
1280	3839	256	1390	3427	226
1536	3839	256	1613	3429	226
1792	3839	256	1828	3433	226
2048	3839	256	2051	3437	226
2303	3839	256	2298	3439	225
2559	3839	256	2517	3442	225
2815	3839	256	2741	3443	224
3071	3839	256	2958	3447	225
3327	3839	256	3185	3449	224
3583	3839	256	3416	3453	224
3839	3839	256	3640	3456	224
4095	3839	256	3867	3461	224
0	4095	256	306	3636	228
256	4095	256	521	3639	229
512	4095	256	748	3644	228
768	4095	256	965	3647	228
1024	4095	256	1183	3649	228
1280	4095	256	1412	3653	228
1536	4095	256	1635	3657	228
1792	4095	256	1849	3660	228
2048	4095	256	2075	3663	227
2303	4095	256	2318	3666	227
2559	4095	256	2537	3669	226
2815	4095	256	2764	3672	226
3071	4095	256	2979	3676	226
3327	4095	256	3206	3678	226
3583	4095	256	3437	3682	226
3839	4095	256	3662	3684	226
4095	4095	256	3890	3688	226
0	0	512	19	4	383
256	0	512	224	5	385
512	0	512	433	7	385
768	0	512	654	8	386
1024	0	512	872	10	387
1280	0	512	1087	11	387
1536	0	512	1306	13	387
1792	0	512	1531	14	387
2048	0	512	1749	16	386
2303	0	512	1961	17	387
2559	0	512	2210	17	387
2815	0	512	2432	19	387
3071	0	512	2654	20	386
3327	0	512	2873	22	387
3583	0	512	3099	23	387
3839	0	512	3332	24	386
4095	0	512	3557	25	386
0	256	512	38	217	381
256	256	512	246	223	386
512	256	512	458	225	387
768	256	512	683	228	387
1024	256	512	902	229	388
1280	256	512	1118	231	388
1536	256	512	1341	232	388
1792	256	512	1568	234	388
2048	256	512	1788	236	388
2303	256	512	2004	237	388
2559	256	512	2254	239	388
2815	256	512	2472	240	397
3071	256	512	2696	241	397
3327	256	512	2917	242	398
3583	256	512	3146	244	397
3839	256	512	3378	244	397
4095	256	512	3604	246	397
0	512	512	55	426	393
256	512	512	265	433	397
512	512	512	478	436	398
768	512	512	703	437	398
1024	512	512	923	442	398
1280	512	512	1139	444	398
1536	512	512	1365	446	399
1792	512	512	1590	448	399
2048	512	512	1808	449	399
2303	512	512	2027	452	399
2559	512	512	2276	453	400
2815	512	512	2494	455	400
3071	512	512	2720	456	398
3327	512	512	2937	458	398
3583	512	512	3166	459	399
3839	512	512	3400	461	398
4095	512	512	3626	462	398
0	768	512	74	653	396
256	768	512	285	661	400
512	768	512	499	663	400
768	768	512	723	665	401
1024	768	512	942	668	401
1280	768	512	1160	670	402
1536	768	512	1387	672	402
1792	768	512	1611	673	402
2048	768	512	1828	677	402
2303	768	512	2051	680	402
2559	768	512	2297	682	402
2815	768	512	2517	684	402
3071	768	512	2742	686	401
3327	768	512	2959	688	401
3583	768	512	3190	691	401
3839	768	512	3422	692	401
4095	768	512	3645	694	401
0	1024	512	93	872	399
256	1024	512	304	880	403
512	1024	512	519	883	404
768	1024	512	744	885	404
1024	1024	512	962	888	405
1280	1024	512	1180	890	405
1536	1024	512	1407	892	405
1792	1024	512	1632	894	404
2048	1024	512	1848	896	404
2303	1024	512	2073	899	404
2559	1024	512	2315	901	404
2815	1024	512	2537	903	404
3071	1024	512	2764	905	404
3327	1024	512	2980	909	404
3583	1024	512	3212	912	404
3839	1024	512	3442	913	404
4095	1024	512	3668	916	404
0	1280	512	111	1094	403
256	1280	512	322	1104	406
512	1280	512	540	1107	407
768	1280	512	764	1109	407
1024	1280	512	981	1113	407
1280	1280	512	1199	1115	407
1536	1280	512	1429	1118	406
1792	1280	512	1653	1119	406
2048	1280	512	1867	1122	406
2303	1280	512	2095	1124	407
2559	1280	512	2336	1127	407
2815	1280	512	2558	1129	406
3071	1280	512	2786	1132	406
3327	1280	512	3000	1136	406
3583	1280	512	3234	1138	406
3839	1280	512	3464	1141	406
4095	1280	512	3691	1144	405
0	1536	512	130	1324	406
256	1536	512	342	1333	409
512	1536	512	560	1336	408
768	1536	512	784	1340	409
1024	1536	512	1001	1343	409
1280	1536	512	1220	1346	409
1536	1536	512	1452	1349	409
1792	1536	512	1672	1351	409
2048	1536	512	1887	1354	409
2303	1536	512	2119	1357	409
2559	1536	512	2357	1359	409
2815	1536	512	2579	1361	409
3071	1536	512	2805	1364	408
3327	1536	512	3020	1367	408
3583	1536	512	3255	1370	408
3839	1536	512	3485	1372	408
4095	1536	512	3710	1375	408
0	1792	512	149	1552	408
256	1792	512	361	1562	410
512	1792	512	580	1565	411
768	1792	512	803	1567	411
1024	1792	512	1021	1572	411
1280	1792	512	1240	1574	411
1536	1792	512	1473	1578	411
1792	1792	512	1693	1579	411
2048	1792	512	1908	1583	411
2303	1792	512	2142	1585	410
2559	1792	512	2377	1586	410
2815	1792	512	2601	1589	410
3071	1792	512	2824	1591	410
3327	1792	512	3043	1595	410
3583	1792	512	3276	1597	410
3839	1792	512	3505	1599	410
4095	1792	512	3728	1601	410
0	2048	512	167	1780	411
256	2048	512	380	1789	413
512	2048	512	601	1792	413
768	2048	512	824	1795	413
1024	2048	512	1041	1797	413
1280	2048	512	1261	1801	414
1536	2048	512	1494	1803	413
1792	2048	512	1714	1805	412
2048	2048	512	1926	1808	412
2303	2048	512	2163	1810	412
2559	2048	512	2398	1813	412
2815	2048	512	2621	1815	412
3071	2048	512	2844	1819	412
3327	2048	512	3064	1821	413
3583	2048	512	3297	1824	412
3839	2048	512	3525	1825	412
4095	2048	512	3748	1827	411
0	2303	512	186	2017	414
256	2303	512	399	2024	415
512	2303	512	621	2027	415
768	2303	512	844	2030	416
1024	2303	512	1062	2033	415
1280	2303	512	1283	2036	415
1536	2303	512	1513	2039	414
1792	2303	512	1733	2041	414
2048	2303	512	1945	2044	414
2303	2303	512	2186	2047	414
2559	2303	512	2418	2050	414
2815	2303	512	2641	2054	414
3071	2303	512	2864	2057	415
3327	2303	512	3086	2060	414
3583	2303	512	3316	2061	413
3839	2303	512	3545	2064	414
4095	2303	512	3769	2066	414
0	2559	512	205	2262	416
256	2559	512	418	2268	416
512	2559	512	641	2270	417
768	2559	512	864	2274	417
1024	2559	512	1082	2277	417
1280	2559	512	1303	2279	416
1536	2559	512	1533	2281	417
1792	2559	512	1753	2283	416
2048	2559	512	1965	2288	416
2303	2559	512	2209	2290	417
2559	2559	512	2437	2294	416
2815	2559	512	2661	2297	415
3071	2559	512	2884	2300	415
3327	2559	512	3105	2303	415
3583	2559	512	3335	2305	416
3839	2559	512	3566	2308	416
4095	2559	512	3790	2309	415
0	2815	512	223	2487	417
256	2815	512	437	2492	418
512	2815	512	662	2496	419
768	2815	512	883	2500	419
1024	2815	512	1102	2502	418
1280	2815	512	1326	2505	419
1536	2815	512	1554	2508	419
1792	2815	512	1771	2510	419
2048	2815	512	1984	2514	418
2303	2815	512	2233	2517	418
2559	2815	512	2459	2520	417
2815	2815	512	2682	2523	417
3071	2815	512	2903	2526	417
3327	2815	512	3127	2529	418
3583	2815	512	3357	2532	417
3839	2815	512	3586	2535	417
4095	2815	512	3809	2538	417
0	3071	512	242	2718	421
256	3071	512	458	2726	421
512	3071	512	682	2730	421
768	3071	512	902	2733	421
1024	3071	512	1122	2737	421
1280	3071	512	1348	2740	421
1536	3071	512	1574	2742	420
1792	3071	512	1791	2743	420
2048	3071	512	2007	2747	420
2303	3071	512	2257	2748	420
2559	3071	512	2477	2750	420
2815	3071	512	2702	2753	419
3071	3071	512	2924	2758	420
3327	3071	512	3148	2762	420
3583	3071	512	3378	2765	420
3839	3071	512	3606	2770	418
4095	3071	512	3832	2774	418
0	3327	512	260	2938	423
256	3327	512	476	2943	423
512	3327	512	702	2945	423
768	3327	512	923	2952	422
1024	3327	512	1142	2957	422
1280	3327	512	1368	2961	422
1536	3327	512	1593	2963	422
1792	3327	512	1811	2967	422
2048	3327	512	2028	2971	422
2303	3327	512	2278	2973	421
2559	3327	512	2497	2974	421
2815	3327	512	2723	2976	422
3071	3327	512	2942	2979	422
3327	3327	512	3167	2983	421
3583	3327	512	3399	2987	420
3839	3327	512	3626	2991	420
4095	3327	512	3853	2996	421
0	3583	512	280	3189	424
256	3583	512	496	3193	423
512	3583	512	723	3196	424
768	3583	512	941	3198	424
1024	3583	512	1161	3201	424
1280	3583	512	1389	3202	424
1536	3583	512	1615	3206	424
1792	3583	512	1829	3210	424
2048	3583	512	2050	3213	424
2303	3583	512	2300	3216	423
2559	3583	512	2519	3219	423
2815	3583	512	2745	3221	423
3071	3583	512	2963	3226	423
3327	3583	512	3189	3229	422
3583	3583	512	3420	3230	422
3839	3583	512	3647	3234	423
4095	3583	512	3874	3238	423
0	3839	512	299	3427	425
256	3839	512	516	3436	425
512	3839	512	744	3439	425
768	3839	512	962	3444	426
1024	3839	512	1182	3447	426
1280	3839	512	1409	3451	426
1536	3839	512	1634	3452	425
1792	3839	512	1849	3454	426
2048	3839	512	2075	3460	425
2303	3839	512	2322	3464	425
2559	3839	512	2539	3462	425
2815	3839	512	2767	3466	425
3071	3839	512	2985	3470	425
3327	3839	512	3211	3472	424
3583	3839	512	3440	3477	424
3839	3839	512	3667	3482	424
4095	3839	512	3895	3487	425
0	4095	512	318	3658	427
256	4095	512	536	3661	428
512	4095	512	764	3665	428
768	4095	512	983	3669	428
1024	4095	512	1201	3671	428
1280	4095	512	1431	3674	427
1536	4095	512	1654	3676	427
1792	4095	512	1868	3680	427
2048	4095	512	2096	3684	427
2303	4095	512	2339	3688	427
2559	4095	512	2560	3690	426
2815	4095	512	2789	3694	427
3071	4095	512	3004	3696	427
3327	4095	512	3230	3699	426
3583	4095	512	3463	3703	426
3839	4095	512	3688	3705	425
4095	4095	512	3917	3709	425
0	0	768	29	5	584
256	0	768	235	8	587
512	0	768	445	9	588
768	0	768	666	10	588
1024	0	768	884	12	589
1280	0	768	1100	13	588
1536	0	768	1321	15	589
1792	0	768	1546	16	589
2048	0	768	1763	18	589
2303	0	768	1977	19	591
2559	0	768	2227	20	590
2815	0	768	2445	21	590
3071	0	768	2669	22	590
3327	0	768	2888	24	590
3583	0	768	3114	25	590
3839	0	768	3345	26	590
4095	0	768	3572	27	589
0	256	768	47	221	582
256	256	768	257	227	589
512	256	768	471	229	589
768	256	768	695	231	589
1024	256	768	914	232	589
1280	256	768	1132	234	590
1536	256	768	1358	236	590
1792	256	768	1583	238	591
2048	256	768	1802	238	591
2303	256	768	2019	240	591
2559	256	768	2268	242	601
2815	256	768	2488	243	601
3071	256	768	2713	244	600
3327	256	768	2931	245	601
3583	256	768	3161	247	601
3839	256	768	3393	247	601
4095	256	768	3617	249	601
0	512	768	66	430	594
256	512	768	277	437	600
512	512	768	491	441	600
768	512	768	716	443	601
1024	512	768	935	447	601
1280	512	768	1154	449	602
1536	512	768	1380	451	603
1792	512	768	1604	452	603
2048	512	768	1821	454	603
2303	512	768	2041	456	603
2559	512	768	2289	457	603
2815	512	768	2508	459	603
3071	512	768	2734	460	602
3327	512	768	2951	462	602
3583	512	768	3181	463	603
3839	512	768	3413	465	603
4095	512	768	3638	466	603
0	768	768	85	657	598
256	768	768	295	665	603
512	768	768	511	668	604
768	768	768	736	670	605
1024	768	768	955	673	605
1280	768	768	1174	675	606
1536	768	768	1400	677	605
1792	768	768	1625	679	605
2048	768	768	1841	682	606
2303	768	768	2066	685	606
2559	768	768	2309	687	606
2815	768	768	2530	689	605
3071	768	768	2757	691	606
3327	768	768	2974	693	606
3583	768	768	3204	695	606
3839	768	768	3435	697	606
4095	768	768	3662	698	605
0	1024	768	102	878	601
256	1024	768	314	885	607
512	1024	768	531	888	607
768	1024	768	756	890	608
1024	1024	768	974	894	607
1280	1024	768	1192	895	608
1536	1024	768	1422	897	608
