0	0	0	0	0	0
256	0	0	156	8	4
512	0	0	316	16	7
768	0	0	485	24	10
1024	0	0	662	32	13
1280	0	0	833	40	17
1536	0	0	1003	48	21
1792	0	0	1177	56	23
2048	0	0	1361	64	27
2303	0	0	1541	72	30
2559	0	0	1719	80	34
2815	0	0	1892	88	37
3071	0	0	2096	96	40
3327	0	0	2283	104	44
3583	0	0	2460	112	47
3839	0	0	2646	119	50
4095	0	0	2821	128	54
0	256	0	51	193	16
256	256	0	210	204	20
512	256	0	377	212	22
768	256	0	552	221	26
1024	256	0	729	229	29
1280	256	0	903	238	33
1536	256	0	1076	246	37
1792	256	0	1252	254	40
2048	256	0	1438	263	43
2303	256	0	1620	271	46
2559	256	0	1793	279	50
2815	256	0	1977	287	54
3071	256	0	2180	295	57
3327	256	0	2359	304	60
3583	256	0	2541	312	63
3839	256	0	2724	320	67
4095	256	0	2897	329	70
0	512	0	103	387	32
256	512	0	265	398	36
512	512	0	433	406	39
768	512	0	612	414	42
1024	512	0	790	423	46
1280	512	0	963	432	49
1536	512	0	1137	441	53
1792	512	0	1320	451	56
2048	512	0	1503	461	59
2303	512	0	1684	470	63
2559	512	0	1854	480	66
2815	512	0	2050	490	70
3071	512	0	2247	500	73
3327	512	0	2425	509	76
3583	512	0	2609	518	80
3839	512	0	2790	527	83
4095	512	0	2967	538	87
0	768	0	156	599	48
256	768	0	321	610	52
512	768	0	494	620	55
768	768	0	674	630	59
1024	768	0	850	640	62
1280	768	0	1023	649	65
1536	768	0	1199	658	69
1792	768	0	1386	668	72
2048	768	0	1568	678	75
2303	768	0	1745	688	79
2559	768	0	1919	697	82
2815	768	0	2123	707	86
3071	768	0	2312	716	89
3327	768	0	2492	725	92
3583	768	0	2677	735	96
3839	768	0	2854	745	99
4095	768	0	3039	755	103
0	1024	0	208	809	64
256	1024	0	378	819	68
512	1024	0	553	829	71
768	1024	0	734	839	75
1024	1024	0	908	848	79
1280	1024	0	1084	858	81
1536	1024	0	1263	867	85
1792	1024	0	1450	876	88
2048	1024	0	1632	886	92
2303	1024	0	1806	895	95
2559	1024	0	1989	905	98
2815	1024	0	2193	915	102
3071	1024	0	2375	924	105
3327	1024	0	2558	934	109
3583	1024	0	2742	943	112
3839	1024	0	2918	954	115
4095	1024	0	3110	964	119
0	1280	0	264	1019	80
256	1280	0	434	1032	84
512	1280	0	614	1041	87
768	1280	0	793	1052	91
1024	1280	0	969	1063	95
1280	1280	0	1145	1073	98
1536	1280	0	1329	1083	101
1792	1280	0	1514	1093	104
2048	1280	0	1695	1103	108
2303	1280	0	1868	1113	112
2559	1280	0	2061	1124	114
2815	1280	0	2260	1134	118
3071	1280	0	2439	1144	121
3327	1280	0	2624	1154	124
3583	1280	0	2807	1164	128
3839	1280	0	2986	1175	131
4095	1280	0	3181	1185	135
0	1536	0	321	1239	96
256	1536	0	495	1251	100
512	1536	0	675	1261	104
768	1536	0	854	1272	107
1024	1536	0	1030	1283	111
1280	1536	0	1207	1293	113
1536	1536	0	1395	1304	117
1792	1536	0	1578	1315	121
2048	1536	0	1756	1327	124
2303	1536	0	1930	1338	127
2559	1536	0	2132	1348	130
2815	1536	0	2324	1360	134
3071	1536	0	2506	1370	138
3327	1536	0	2691	1379	141
3583	1536	0	2870	1391	144
3839	1536	0	3056	1401	148
4095	1536	0	3251	1412	152
0	1792	0	378	1463	113
256	1792	0	555	1474	116
512	1792	0	737	1484	120
768	1792	0	913	1495	123
1024	1792	0	1091	1506	127
1280	1792	0	1271	1516	129
1536	1792	0	1461	1527	133
1792	1792	0	1641	1537	137
2048	1792	0	1817	1548	140
2303	1792	0	1999	1559	143
2559	1792	0	2204	1568	147
2815	1792	0	2388	1580	151
3071	1792	0	2572	1590	155
3327	1792	0	2758	1600	157
3583	1792	0	2935	1612	161
3839	1792	0	3126	1622	164
4095	1792	0	3317	1633	168
0	2048	0	435	1685	129
256	2048	0	616	1695	132
512	2048	0	797	1706	136
768	2048	0	973	1717	139
1024	2048	0	1151	1727	143
1280	2048	0	1338	1738	147
1536	2048	0	1524	1748	150
1792	2048	0	1703	1757	154
2048	2048	0	1878	1769	157
2303	2048	0	2071	1780	161
2559	2048	0	2271	1790	163
2815	2048	0	2454	1802	167
3071	2048	0	2640	1812	171
3327	2048	0	2823	1823	174
3583	2048	0	3001	1834	177
3839	2048	0	3196	1844	180
4095	2048	0	3386	1854	184
0	2303	0	495	1907	145
256	2303	0	677	1918	150
512	2303	0	856	1930	154
768	2303	0	1035	1942	156
1024	2303	0	1213	1954	160
1280	2303	0	1404	1964	163
1536	2303	0	1586	1976	167
1792	2303	0	1766	1988	170
2048	2303	0	1941	2000	173
2303	2303	0	2143	2013	177
2559	2303	0	2337	2026	180
2815	2303	0	2521	2037	183
3071	2303	0	2706	2048	187
3327	2303	0	2886	2061	190
3583	2303	0	3073	2074	193
3839	2303	0	3265	2085	196
4095	2303	0	3457	2097	200
0	2559	0	556	2155	162
256	2559	0	739	2165	166
512	2559	0	917	2178	170
768	2559	0	1096	2188	172
1024	2559	0	1278	2199	176
1280	2559	0	1471	2210	179
1536	2559	0	1651	2220	183
1792	2559	0	1828	2230	186
2048	2559	0	2010	2241	189
2303	2559	0	2216	2253	193
2559	2559	0	2402	2264	195
2815	2559	0	2587	2275	199
3071	2559	0	2772	2286	203
3327	2559	0	2954	2299	206
3583	2559	0	3145	2310	209
3839	2559	0	3335	2320	212
4095	2559	0	3527	2332	216
0	2815	0	619	2375	178
256	2815	0	801	2386	182
512	2815	0	978	2397	186
768	2815	0	1158	2408	189
1024	2815	0	1346	2418	192
1280	2815	0	1533	2429	195
1536	2815	0	1714	2438	198
1792	2815	0	1890	2451	202
2048	2815	0	2082	2463	205
2303	2815	0	2285	2475	208
2559	2815	0	2468	2488	212
2815	2815	0	2654	2500	215
3071	2815	0	2839	2513	219
3327	2815	0	3022	2525	221
3583	2815	0	3213	2535	225
3839	2815	0	3405	2547	229
4095	2815	0	3593	2560	232
0	3071	0	681	2604	195
256	3071	0	861	2617	198
512	3071	0	1041	2630	202
768	3071	0	1219	2642	204
1024	3071	0	1412	2654	208
1280	3071	0	1596	2664	212
1536	3071	0	1777	2674	214
1792	3071	0	1952	2688	218
2048	3071	0	2155	2698	221
2303	3071	0	2351	2708	225
2559	3071	0	2536	2720	229
2815	3071	0	2722	2731	231
3071	3071	0	2905	2742	235
3327	3071	0	3090	2753	237
3583	3071	0	3280	2764	242
3839	3071	0	3472	2776	245
4095	3071	0	3660	2788	248
0	3327	0	744	2825	211
256	3327	0	922	2838	214
512	3327	0	1103	2851	218
768	3327	0	1286	2862	221
1024	3327	0	1479	2874	224
1280	3327	0	1661	2884	228
1536	3327	0	1839	2895	231
1792	3327	0	2021	2908	234
2048	3327	0	2231	2920	237
2303	3327	0	2415	2931	241
2559	3327	0	2600	2941	244
